city_id,city_name,house_number,street_normalized,full_address,lat,lon,osm_id
6,San Diego,5269,UNIVERSITY AVE,"5269 UNIVERSITY AVE, San Diego, CA, USA",32.601566422376514,-117.15034081038488,node/100131
6,San Diego,5372,WASHINGTON ST,"5372 WASHINGTON ST, San Diego, CA, USA",32.82658050497022,-117.01686761060024,node/100171
6,San Diego,5380,ADAMS AVE,"5380 ADAMS AVE, San Diego, CA, USA",32.74681409228377,-117.3033405322835,node/100151
6,San Diego,5503,MARKET ST,"5503 MARKET ST, San Diego, CA, USA",32.689193526936336,-117.1624592937107,node/100156
6,San Diego,6094,INDIA ST,"6094 INDIA ST, San Diego, CA, USA",32.724955712110834,-117.03705390765548,node/100198
6,San Diego,6311,EL CAJON BLVD,"6311 EL CAJON BLVD, San Diego, CA, USA",32.66390580008252,-117.17469020249506,node/100106
6,San Diego,6374,KETTNER BLVD,"6374 KETTNER BLVD, San Diego, CA, USA",32.635768733817365,-117.07843665747022,node/100172
6,San Diego,690,INDIA ST,"690 INDIA ST, San Diego, CA, USA",32.816078505965805,-117.13634713005308,node/100064
6,San Diego,701,INDIA ST,"701 INDIA ST, San Diego, CA, USA",32.70214777258052,-117.21674485284896,node/100157
6,San Diego,7024,MARKET ST,"7024 MARKET ST, San Diego, CA, USA",32.66777515495539,-117.26445615005647,node/100004
6,San Diego,7039,BROADWAY,"7039 BROADWAY, San Diego, CA, USA",32.814504426811666,-117.29787397146028,node/100061
6,San Diego,7065,BROADWAY,"7065 BROADWAY, San Diego, CA, USA",32.631352341043694,-117.06986704314808,node/100090
6,San Diego,7235,MARKET ST,"7235 MARKET ST, San Diego, CA, USA",32.61854108832581,-117.15457597591846,node/100119
6,San Diego,7442,WASHINGTON ST,"7442 WASHINGTON ST, San Diego, CA, USA",32.80357986043969,-117.2831839948336,node/100127
6,San Diego,7528,EL CAJON BLVD,"7528 EL CAJON BLVD, San Diego, CA, USA",32.75640533327932,-117.20165034630898,node/100010
6,San Diego,7554,EL CAJON BLVD,"7554 EL CAJON BLVD, San Diego, CA, USA",32.651274768684075,-117.10212254891997,node/100046
6,San Diego,7799,KETTNER BLVD,"7799 KETTNER BLVD, San Diego, CA, USA",32.653077786709304,-117.2416571296332,node/100145
6,San Diego,7849,PARK BLVD,"7849 PARK BLVD, San Diego, CA, USA",32.777268364307496,-117.06767732923056,node/100173
6,San Diego,7858,MARKET ST,"7858 MARKET ST, San Diego, CA, USA",32.766537653385974,-117.141909125421,node/100111
6,San Diego,7877,MARKET ST,"7877 MARKET ST, San Diego, CA, USA",32.70072092717407,-117.08556696404985,node/100094
6,San Diego,8062,BROADWAY,"8062 BROADWAY, San Diego, CA, USA",32.810506976026026,-117.0177046518968,node/100029
6,San Diego,8198,MAIN ST,"8198 MAIN ST, San Diego, CA, USA",32.820985850893734,-117.2565480428527,node/100123
6,San Diego,8301,EL CAJON BLVD,"8301 EL CAJON BLVD, San Diego, CA, USA",32.79428865971562,-117.15879549761873,node/100024
6,San Diego,8479,ADAMS AVE,"8479 ADAMS AVE, San Diego, CA, USA",32.6003937352088,-117.04124858012663,node/100076
6,San Diego,8789,INDIA ST,"8789 INDIA ST, San Diego, CA, USA",32.84124804831871,-117.13141662466194,node/100026
6,San Diego,8908,BROADWAY,"8908 BROADWAY, San Diego, CA, USA",32.62964629368011,-117.23153987557488,node/100055
6,San Diego,8917,KETTNER BLVD,"8917 KETTNER BLVD, San Diego, CA, USA",32.79809243511147,-117.17163786850963,node/100120
6,San Diego,8935,UNIVERSITY AVE,"8935 UNIVERSITY AVE, San Diego, CA, USA",32.79227955899074,-117.10413971037012,node/100031
6,San Diego,9055,EL CAJON BLVD,"9055 EL CAJON BLVD, San Diego, CA, USA",32.613092686621535,-117.17858106491886,node/100187
6,San Diego,9372,MAIN ST,"9372 MAIN ST, San Diego, CA, USA",32.82522021930918,-117.07760651526898,node/100192
6,San Diego,9719,KETTNER BLVD,"9719 KETTNER BLVD, San Diego, CA, USA",32.850935883341904,-117.01122827493676,node/100152
